SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
56548,2020-07-03 00:00:00,Sikkim,India,2021-04-02 15:13:53,102.0,0.0,53.0
56569,2020-07-03 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,102721.0,1385.0,58378.0
56573,2020-07-03 00:00:00,Telangana,India,2021-04-02 15:13:53,20462.0,283.0,10195.0
56590,2020-07-03 00:00:00,Tripura,India,2021-04-02 15:13:53,1525.0,1.0,1199.0
56604,2020-07-03 00:00:00,Unknown,India,2021-04-02 15:13:53,4999.0,0.0,0.0
56612,2020-07-03 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,25797.0,749.0,17597.0
56613,2020-07-03 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,3048.0,42.0,2481.0
56639,2020-07-03 00:00:00,West Bengal,India,2021-04-02 15:13:53,20488.0,717.0,13571.0
56848,2020-07-04 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,119.0,0.0,66.0
56849,2020-07-04 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,17699.0,218.0,8008.0
56865,2020-07-04 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,259.0,1.0,76.0
56866,2020-07-04 00:00:00,Assam,India,2021-04-02 15:13:53,10668.0,14.0,6657.0
56888,2020-07-04 00:00:00,Bihar,India,2021-04-02 15:13:53,11700.0,89.0,8686.0
56921,2020-07-04 00:00:00,Chandigarh,India,2021-04-02 15:13:53,460.0,6.0,395.0
56928,2020-07-04 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,3161.0,14.0,2549.0
56947,2020-07-04 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,271.0,0.0,96.0
56951,2020-07-04 00:00:00,Delhi,India,2021-04-02 15:13:53,97200.0,3004.0,68256.0
56981,2020-07-04 00:00:00,Goa,India,2021-04-02 15:13:53,1684.0,6.0,825.0
56996,2020-07-04 00:00:00,Gujarat,India,2021-04-02 15:13:53,35312.0,1925.0,25406.0
57001,2020-07-04 00:00:00,Haryana,India,2021-04-02 15:13:53,16548.0,260.0,12257.0
57008,2020-07-04 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,1046.0,11.0,704.0
57033,2020-07-04 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,8246.0,127.0,5143.0
57036,2020-07-04 00:00:00,Jharkhand,India,2021-04-02 15:13:53,2739.0,17.0,2035.0
57054,2020-07-04 00:00:00,Karnataka,India,2021-04-02 15:13:53,21549.0,335.0,9244.0
57057,2020-07-04 00:00:00,Kerala,India,2021-04-02 15:13:53,5204.0,25.0,3048.0
57082,2020-07-04 00:00:00,Ladakh,India,2021-04-02 15:13:53,1005.0,1.0,826.0
57098,2020-07-04 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,14604.0,598.0,11234.0
57104,2020-07-04 00:00:00,Maharashtra,India,2021-04-02 15:13:53,200064.0,8671.0,108082.0
57106,2020-07-04 00:00:00,Manipur,India,2021-04-02 15:13:53,1325.0,0.0,667.0
57119,2020-07-04 00:00:00,Meghalaya,India,2021-04-02 15:13:53,62.0,1.0,43.0
57133,2020-07-04 00:00:00,Mizoram,India,2021-04-02 15:13:53,164.0,0.0,130.0
57145,2020-07-04 00:00:00,Nagaland,India,2021-04-02 15:13:53,563.0,0.0,228.0
57186,2020-07-04 00:00:00,Odisha,India,2021-04-02 15:13:53,8601.0,34.0,5934.0
57219,2020-07-04 00:00:00,Puducherry,India,2021-04-02 15:13:53,802.0,12.0,331.0
57223,2020-07-04 00:00:00,Punjab,India,2021-04-02 15:13:53,6109.0,162.0,4306.0
57233,2020-07-04 00:00:00,Rajasthan,India,2021-04-02 15:13:53,19532.0,447.0,15640.0
57281,2020-07-04 00:00:00,Sikkim,India,2021-04-02 15:13:53,103.0,0.0,58.0
57302,2020-07-04 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,107001.0,1450.0,60592.0
57306,2020-07-04 00:00:00,Telangana,India,2021-04-02 15:13:53,22312.0,288.0,11537.0
57323,2020-07-04 00:00:00,Tripura,India,2021-04-02 15:13:53,1546.0,1.0,1202.0
57337,2020-07-04 00:00:00,Unknown,India,2021-04-02 15:13:53,4629.0,0.0,0.0
57345,2020-07-04 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,26554.0,773.0,18154.0
57346,2020-07-04 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,3093.0,42.0,2502.0
57372,2020-07-04 00:00:00,West Bengal,India,2021-04-02 15:13:53,21231.0,736.0,14166.0
57581,2020-07-05 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,125.0,0.0,72.0
57582,2020-07-05 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,18697.0,232.0,8422.0
57598,2020-07-05 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,269.0,1.0,78.0
57599,2020-07-05 00:00:00,Assam,India,2021-04-02 15:13:53,11388.0,14.0,7125.0
57621,2020-07-05 00:00:00,Bihar,India,2021-04-02 15:13:53,11876.0,95.0,8765.0
57654,2020-07-05 00:00:00,Chandigarh,India,2021-04-02 15:13:53,466.0,6.0,395.0
57661,2020-07-05 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,3207.0,14.0,2601.0
57680,2020-07-05 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,271.0,0.0,106.0
57684,2020-07-05 00:00:00,Delhi,India,2021-04-02 15:13:53,99444.0,3067.0,71339.0
57714,2020-07-05 00:00:00,Goa,India,2021-04-02 15:13:53,1761.0,7.0,936.0
57729,2020-07-05 00:00:00,Gujarat,India,2021-04-02 15:13:53,36037.0,1943.0,25892.0
57734,2020-07-05 00:00:00,Haryana,India,2021-04-02 15:13:53,17005.0,265.0,12944.0
57741,2020-07-05 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,1063.0,11.0,737.0
57766,2020-07-05 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,8429.0,132.0,5255.0
57769,2020-07-05 00:00:00,Jharkhand,India,2021-04-02 15:13:53,2781.0,19.0,2045.0
57787,2020-07-05 00:00:00,Karnataka,India,2021-04-02 15:13:53,23474.0,372.0,9847.0
57790,2020-07-05 00:00:00,Kerala,India,2021-04-02 15:13:53,5429.0,25.0,3174.0
57815,2020-07-05 00:00:00,Ladakh,India,2021-04-02 15:13:53,1005.0,1.0,826.0
57831,2020-07-05 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,14930.0,608.0,11411.0
57837,2020-07-05 00:00:00,Maharashtra,India,2021-04-02 15:13:53,206619.0,8822.0,111740.0
57839,2020-07-05 00:00:00,Manipur,India,2021-04-02 15:13:53,1366.0,0.0,688.0
57852,2020-07-05 00:00:00,Meghalaya,India,2021-04-02 15:13:53,62.0,1.0,43.0
57866,2020-07-05 00:00:00,Mizoram,India,2021-04-02 15:13:53,186.0,0.0,130.0
57878,2020-07-05 00:00:00,Nagaland,India,2021-04-02 15:13:53,590.0,0.0,231.0
57919,2020-07-05 00:00:00,Odisha,India,2021-04-02 15:13:53,9070.0,36.0,6224.0
57952,2020-07-05 00:00:00,Puducherry,India,2021-04-02 15:13:53,802.0,12.0,331.0
57956,2020-07-05 00:00:00,Punjab,India,2021-04-02 15:13:53,6283.0,164.0,4408.0
57966,2020-07-05 00:00:00,Rajasthan,India,2021-04-02 15:13:53,20164.0,456.0,15928.0
58014,2020-07-05 00:00:00,Sikkim,India,2021-04-02 15:13:53,123.0,0.0,61.0
58035,2020-07-05 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,111151.0,1510.0,62778.0
58039,2020-07-05 00:00:00,Telangana,India,2021-04-02 15:13:53,23902.0,295.0,12703.0
58056,2020-07-05 00:00:00,Tripura,India,2021-04-02 15:13:53,1568.0,1.0,1202.0
58070,2020-07-05 00:00:00,Unknown,India,2021-04-02 15:13:53,4913.0,0.0,0.0
58078,2020-07-05 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,27707.0,785.0,18761.0
58079,2020-07-05 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,3124.0,42.0,2524.0
58105,2020-07-05 00:00:00,West Bengal,India,2021-04-02 15:13:53,22126.0,757.0,14711.0
58314,2020-07-06 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,141.0,0.0,74.0
58315,2020-07-06 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,20019.0,239.0,8920.0
58331,2020-07-06 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,269.0,1.0,78.0
58332,2020-07-06 00:00:00,Assam,India,2021-04-02 15:13:53,12160.0,14.0,7882.0
58354,2020-07-06 00:00:00,Bihar,India,2021-04-02 15:13:53,12125.0,97.0,8997.0
58387,2020-07-06 00:00:00,Chandigarh,India,2021-04-02 15:13:53,489.0,6.0,401.0
58394,2020-07-06 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,3305.0,14.0,2667.0
58413,2020-07-06 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,297.0,0.0,114.0
58417,2020-07-06 00:00:00,Delhi,India,2021-04-02 15:13:53,100823.0,3115.0,72088.0
58447,2020-07-06 00:00:00,Goa,India,2021-04-02 15:13:53,1813.0,7.0,1061.0
58462,2020-07-06 00:00:00,Gujarat,India,2021-04-02 15:13:53,36772.0,1960.0,26315.0
58467,2020-07-06 00:00:00,Haryana,India,2021-04-02 15:13:53,17504.0,276.0,13335.0
58474,2020-07-06 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,1077.0,11.0,763.0
58499,2020-07-06 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,8675.0,138.0,5318.0
58502,2020-07-06 00:00:00,Jharkhand,India,2021-04-02 15:13:53,2847.0,20.0,2068.0
58520,2020-07-06 00:00:00,Karnataka,India,2021-04-02 15:13:53,25317.0,401.0,10527.0
58523,2020-07-06 00:00:00,Kerala,India,2021-04-02 15:13:53,5622.0,27.0,3341.0
58548,2020-07-06 00:00:00,Ladakh,India,2021-04-02 15:13:53,1005.0,1.0,836.0
58564,2020-07-06 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,15284.0,617.0,11579.0
58570,2020-07-06 00:00:00,Maharashtra,India,2021-04-02 15:13:53,211987.0,9026.0,115262.0
58572,2020-07-06 00:00:00,Manipur,India,2021-04-02 15:13:53,1390.0,0.0,734.0
58585,2020-07-06 00:00:00,Meghalaya,India,2021-04-02 15:13:53,80.0,1.0,43.0
58599,2020-07-06 00:00:00,Mizoram,India,2021-04-02 15:13:53,197.0,0.0,133.0
58611,2020-07-06 00:00:00,Nagaland,India,2021-04-02 15:13:53,625.0,0.0,243.0
58652,2020-07-06 00:00:00,Odisha,India,2021-04-02 15:13:53,9526.0,38.0,6486.0
58685,2020-07-06 00:00:00,Puducherry,India,2021-04-02 15:13:53,802.0,12.0,331.0
58689,2020-07-06 00:00:00,Punjab,India,2021-04-02 15:13:53,6491.0,169.0,4494.0
58699,2020-07-06 00:00:00,Rajasthan,India,2021-04-02 15:13:53,20688.0,461.0,16278.0
58747,2020-07-06 00:00:00,Sikkim,India,2021-04-02 15:13:53,125.0,0.0,65.0
58768,2020-07-06 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,114978.0,1571.0,66571.0
58772,2020-07-06 00:00:00,Telangana,India,2021-04-02 15:13:53,25733.0,306.0,14781.0
58789,2020-07-06 00:00:00,Tripura,India,2021-04-02 15:13:53,1680.0,1.0,1219.0
58803,2020-07-06 00:00:00,Unknown,India,2021-04-02 15:13:53,5034.0,0.0,0.0
58811,2020-07-06 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,28636.0,809.0,19109.0
58812,2020-07-06 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,3161.0,42.0,2586.0
58838,2020-07-06 00:00:00,West Bengal,India,2021-04-02 15:13:53,22987.0,779.0,15235.0
59047,2020-07-07 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,147.0,0.0,75.0
59048,2020-07-07 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,21197.0,252.0,9745.0
59064,2020-07-07 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,276.0,2.0,105.0
59065,2020-07-07 00:00:00,Assam,India,2021-04-02 15:13:53,12522.0,14.0,8329.0
59087,2020-07-07 00:00:00,Bihar,India,2021-04-02 15:13:53,12570.0,104.0,9284.0
59120,2020-07-07 00:00:00,Chandigarh,India,2021-04-02 15:13:53,494.0,7.0,401.0
59127,2020-07-07 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,3415.0,14.0,2751.0
59146,2020-07-07 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,405.0,0.0,183.0
59150,2020-07-07 00:00:00,Delhi,India,2021-04-02 15:13:53,102831.0,3165.0,74217.0
59180,2020-07-07 00:00:00,Goa,India,2021-04-02 15:13:53,1903.0,8.0,1156.0
59195,2020-07-07 00:00:00,Gujarat,India,2021-04-02 15:13:53,37550.0,1977.0,26720.0
59200,2020-07-07 00:00:00,Haryana,India,2021-04-02 15:13:53,17999.0,279.0,13645.0
59207,2020-07-07 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,1083.0,11.0,790.0
59232,2020-07-07 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,8931.0,143.0,5399.0
59235,2020-07-07 00:00:00,Jharkhand,India,2021-04-02 15:13:53,2996.0,22.0,2104.0
59253,2020-07-07 00:00:00,Karnataka,India,2021-04-02 15:13:53,26815.0,416.0,11098.0
59256,2020-07-07 00:00:00,Kerala,India,2021-04-02 15:13:53,5894.0,27.0,3452.0
59281,2020-07-07 00:00:00,Ladakh,India,2021-04-02 15:13:53,1041.0,1.0,836.0
59297,2020-07-07 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,15627.0,622.0,11768.0
59303,2020-07-07 00:00:00,Maharashtra,India,2021-04-02 15:13:53,217121.0,9250.0,118558.0
59305,2020-07-07 00:00:00,Manipur,India,2021-04-02 15:13:53,1430.0,0.0,771.0
59318,2020-07-07 00:00:00,Meghalaya,India,2021-04-02 15:13:53,80.0,1.0,43.0
59332,2020-07-07 00:00:00,Mizoram,India,2021-04-02 15:13:53,197.0,0.0,133.0
59344,2020-07-07 00:00:00,Nagaland,India,2021-04-02 15:13:53,625.0,0.0,243.0
59385,2020-07-07 00:00:00,Odisha,India,2021-04-02 15:13:53,10097.0,42.0,6703.0
59418,2020-07-07 00:00:00,Puducherry,India,2021-04-02 15:13:53,930.0,14.0,434.0
59422,2020-07-07 00:00:00,Punjab,India,2021-04-02 15:13:53,6749.0,175.0,4554.0
59432,2020-07-07 00:00:00,Rajasthan,India,2021-04-02 15:13:53,21404.0,472.0,16575.0
59480,2020-07-07 00:00:00,Sikkim,India,2021-04-02 15:13:53,125.0,0.0,70.0
59501,2020-07-07 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,118594.0,1636.0,71116.0
59505,2020-07-07 00:00:00,Telangana,India,2021-04-02 15:13:53,27612.0,313.0,16287.0
59522,2020-07-07 00:00:00,Tripura,India,2021-04-02 15:13:53,1704.0,1.0,1248.0
59536,2020-07-07 00:00:00,Unknown,India,2021-04-02 15:13:53,5018.0,0.0,0.0
59544,2020-07-07 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,29968.0,827.0,19627.0
59545,2020-07-07 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,3230.0,43.0,2621.0
59571,2020-07-07 00:00:00,West Bengal,India,2021-04-02 15:13:53,23837.0,804.0,15790.0
59780,2020-07-08 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,149.0,0.0,77.0
59781,2020-07-08 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,22259.0,264.0,11101.0
59797,2020-07-08 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,287.0,2.0,109.0
59798,2020-07-08 00:00:00,Assam,India,2021-04-02 15:13:53,13336.0,16.0,8729.0
59820,2020-07-08 00:00:00,Bihar,India,2021-04-02 15:13:53,13189.0,107.0,9554.0
59853,2020-07-08 00:00:00,Chandigarh,India,2021-04-02 15:13:53,513.0,7.0,402.0
59860,2020-07-08 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,3525.0,14.0,2835.0
59879,2020-07-08 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,408.0,0.0,184.0
59883,2020-07-08 00:00:00,Delhi,India,2021-04-02 15:13:53,104864.0,3213.0,78199.0
59913,2020-07-08 00:00:00,Goa,India,2021-04-02 15:13:53,2039.0,8.0,1207.0
59928,2020-07-08 00:00:00,Gujarat,India,2021-04-02 15:13:53,38333.0,1993.0,27289.0
59933,2020-07-08 00:00:00,Haryana,India,2021-04-02 15:13:53,18690.0,282.0,14106.0
59940,2020-07-08 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,1101.0,11.0,833.0
59965,2020-07-08 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,9261.0,149.0,5567.0
59968,2020-07-08 00:00:00,Jharkhand,India,2021-04-02 15:13:53,3096.0,22.0,2170.0
59986,2020-07-08 00:00:00,Karnataka,India,2021-04-02 15:13:53,28877.0,470.0,11876.0
59989,2020-07-08 00:00:00,Kerala,India,2021-04-02 15:13:53,6195.0,27.0,3559.0
60014,2020-07-08 00:00:00,Ladakh,India,2021-04-02 15:13:53,1041.0,1.0,836.0
60030,2020-07-08 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,16036.0,629.0,11987.0
60036,2020-07-08 00:00:00,Maharashtra,India,2021-04-02 15:13:53,223724.0,9448.0,123192.0
60038,2020-07-08 00:00:00,Manipur,India,2021-04-02 15:13:53,1435.0,0.0,793.0
60051,2020-07-08 00:00:00,Meghalaya,India,2021-04-02 15:13:53,80.0,1.0,43.0
60065,2020-07-08 00:00:00,Mizoram,India,2021-04-02 15:13:53,197.0,0.0,133.0
60077,2020-07-08 00:00:00,Nagaland,India,2021-04-02 15:13:53,657.0,0.0,304.0
60118,2020-07-08 00:00:00,Odisha,India,2021-04-02 15:13:53,10624.0,48.0,7006.0
60151,2020-07-08 00:00:00,Puducherry,India,2021-04-02 15:13:53,1008.0,14.0,480.0
60155,2020-07-08 00:00:00,Punjab,India,2021-04-02 15:13:53,6907.0,178.0,4828.0
60165,2020-07-08 00:00:00,Rajasthan,India,2021-04-02 15:13:53,22063.0,482.0,16866.0
60213,2020-07-08 00:00:00,Sikkim,India,2021-04-02 15:13:53,133.0,0.0,71.0
60234,2020-07-08 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,122350.0,1700.0,74167.0
60238,2020-07-08 00:00:00,Telangana,India,2021-04-02 15:13:53,29536.0,324.0,17279.0
60255,2020-07-08 00:00:00,Tripura,India,2021-04-02 15:13:53,1761.0,1.0,1324.0
60269,2020-07-08 00:00:00,Unknown,India,2021-04-02 15:13:53,4385.0,0.0,0.0
60277,2020-07-08 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,31156.0,845.0,20331.0
60278,2020-07-08 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,3258.0,46.0,2650.0
60304,2020-07-08 00:00:00,West Bengal,India,2021-04-02 15:13:53,24823.0,827.0,16291.0
60513,2020-07-09 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,151.0,0.0,83.0
60514,2020-07-09 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,23814.0,277.0,12154.0
60530,2020-07-09 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,302.0,2.0,120.0
60531,2020-07-09 00:00:00,Assam,India,2021-04-02 15:13:53,14032.0,22.0,8726.0
60553,2020-07-09 00:00:00,Bihar,India,2021-04-02 15:13:53,13944.0,115.0,9816.0
60586,2020-07-09 00:00:00,Chandigarh,India,2021-04-02 15:13:53,523.0,7.0,403.0
60593,2020-07-09 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,3675.0,15.0,2903.0
60612,2020-07-09 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,411.0,0.0,189.0
60616,2020-07-09 00:00:00,Delhi,India,2021-04-02 15:13:53,107051.0,3258.0,82226.0
60646,2020-07-09 00:00:00,Goa,India,2021-04-02 15:13:53,2151.0,9.0,1273.0
60661,2020-07-09 00:00:00,Gujarat,India,2021-04-02 15:13:53,39194.0,2008.0,27718.0
60666,2020-07-09 00:00:00,Haryana,India,2021-04-02 15:13:53,19369.0,287.0,14510.0
60673,2020-07-09 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,1140.0,11.0,846.0
60698,2020-07-09 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,9501.0,154.0,5695.0
60701,2020-07-09 00:00:00,Jharkhand,India,2021-04-02 15:13:53,3246.0,23.0,2208.0
60719,2020-07-09 00:00:00,Karnataka,India,2021-04-02 15:13:53,31105.0,486.0,12833.0
60722,2020-07-09 00:00:00,Kerala,India,2021-04-02 15:13:53,6534.0,27.0,3708.0
60747,2020-07-09 00:00:00,Ladakh,India,2021-04-02 15:13:53,1055.0,1.0,915.0
60763,2020-07-09 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,16341.0,634.0,12232.0
60769,2020-07-09 00:00:00,Maharashtra,India,2021-04-02 15:13:53,230599.0,9667.0,127259.0
60771,2020-07-09 00:00:00,Manipur,India,2021-04-02 15:13:53,1450.0,0.0,799.0
60784,2020-07-09 00:00:00,Meghalaya,India,2021-04-02 15:13:53,113.0,2.0,66.0
60798,2020-07-09 00:00:00,Mizoram,India,2021-04-02 15:13:53,197.0,0.0,133.0
60810,2020-07-09 00:00:00,Nagaland,India,2021-04-02 15:13:53,673.0,0.0,304.0
60851,2020-07-09 00:00:00,Odisha,India,2021-04-02 15:13:53,11201.0,52.0,7407.0
60884,2020-07-09 00:00:00,Puducherry,India,2021-04-02 15:13:53,1151.0,14.0,584.0
60888,2020-07-09 00:00:00,Punjab,India,2021-04-02 15:13:53,7140.0,183.0,4945.0
60898,2020-07-09 00:00:00,Rajasthan,India,2021-04-02 15:13:53,22563.0,491.0,17070.0
60946,2020-07-09 00:00:00,Sikkim,India,2021-04-02 15:13:53,134.0,0.0,72.0
60967,2020-07-09 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,126581.0,1765.0,78161.0
60971,2020-07-09 00:00:00,Telangana,India,2021-04-02 15:13:53,30946.0,331.0,18192.0
60988,2020-07-09 00:00:00,Tripura,India,2021-04-02 15:13:53,1776.0,1.0,1338.0
61002,2020-07-09 00:00:00,Unknown,India,2021-04-02 15:13:53,4161.0,0.0,0.0
61010,2020-07-09 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,32362.0,862.0,21127.0
61011,2020-07-09 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,3305.0,46.0,2672.0
61037,2020-07-09 00:00:00,West Bengal,India,2021-04-02 15:13:53,25911.0,854.0,16826.0
61246,2020-07-10 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,156.0,0.0,92.0
61247,2020-07-10 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,25422.0,292.0,13194.0
61263,2020-07-10 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,335.0,2.0,120.0
61264,2020-07-10 00:00:00,Assam,India,2021-04-02 15:13:53,14600.0,27.0,9147.0
61286,2020-07-10 00:00:00,Bihar,India,2021-04-02 15:13:53,14575.0,119.0,10109.0
61319,2020-07-10 00:00:00,Chandigarh,India,2021-04-02 15:13:53,539.0,7.0,408.0
61326,2020-07-10 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,3767.0,17.0,3028.0
61345,2020-07-10 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,459.0,0.0,211.0
61349,2020-07-10 00:00:00,Delhi,India,2021-04-02 15:13:53,109140.0,3300.0,84694.0
61379,2020-07-10 00:00:00,Goa,India,2021-04-02 15:13:53,2251.0,9.0,1347.0
61394,2020-07-10 00:00:00,Gujarat,India,2021-04-02 15:13:53,40069.0,2022.0,28147.0
61399,2020-07-10 00:00:00,Haryana,India,2021-04-02 15:13:53,19934.0,290.0,14904.0
61406,2020-07-10 00:00:00,Himachal Pradesh,India,2021-04-02 15:13:53,1171.0,11.0,883.0
61431,2020-07-10 00:00:00,Jammu and Kashmir,India,2021-04-02 15:13:53,9888.0,159.0,5786.0
61434,2020-07-10 00:00:00,Jharkhand,India,2021-04-02 15:13:53,3419.0,23.0,2224.0
61452,2020-07-10 00:00:00,Karnataka,India,2021-04-02 15:13:53,33418.0,543.0,13836.0
61455,2020-07-10 00:00:00,Kerala,India,2021-04-02 15:13:53,6950.0,27.0,3820.0
61480,2020-07-10 00:00:00,Ladakh,India,2021-04-02 15:13:53,1064.0,1.0,917.0
61496,2020-07-10 00:00:00,Madhya Pradesh,India,2021-04-02 15:13:53,16657.0,638.0,12481.0
61502,2020-07-10 00:00:00,Maharashtra,India,2021-04-02 15:13:53,238461.0,9893.0,132625.0
61504,2020-07-10 00:00:00,Manipur,India,2021-04-02 15:13:53,1582.0,0.0,832.0
61517,2020-07-10 00:00:00,Meghalaya,India,2021-04-02 15:13:53,207.0,2.0,66.0
61531,2020-07-10 00:00:00,Mizoram,India,2021-04-02 15:13:53,226.0,0.0,143.0
61543,2020-07-10 00:00:00,Nagaland,India,2021-04-02 15:13:53,732.0,0.0,304.0
61584,2020-07-10 00:00:00,Odisha,India,2021-04-02 15:13:53,11956.0,56.0,7972.0
61617,2020-07-10 00:00:00,Puducherry,India,2021-04-02 15:13:53,1272.0,17.0,637.0
61621,2020-07-10 00:00:00,Punjab,India,2021-04-02 15:13:53,7357.0,187.0,5017.0
61631,2020-07-10 00:00:00,Rajasthan,India,2021-04-02 15:13:53,23174.0,497.0,17620.0
61679,2020-07-10 00:00:00,Sikkim,India,2021-04-02 15:13:53,134.0,0.0,80.0
61700,2020-07-10 00:00:00,Tamil Nadu,India,2021-04-02 15:13:53,130261.0,1829.0,82324.0
61704,2020-07-10 00:00:00,Telangana,India,2021-04-02 15:13:53,32224.0,339.0,19205.0
61721,2020-07-10 00:00:00,Tripura,India,2021-04-02 15:13:53,1918.0,1.0,1372.0
61735,2020-07-10 00:00:00,Unknown,India,2021-04-02 15:13:53,3416.0,0.0,0.0
61743,2020-07-10 00:00:00,Uttar Pradesh,India,2021-04-02 15:13:53,33700.0,889.0,21787.0
61744,2020-07-10 00:00:00,Uttarakhand,India,2021-04-02 15:13:53,3373.0,46.0,2706.0
61770,2020-07-10 00:00:00,West Bengal,India,2021-04-02 15:13:53,27109.0,880.0,17348.0
61979,2020-07-11 00:00:00,Andaman and Nicobar Islands,India,2021-04-02 15:13:53,163.0,0.0,93.0
61980,2020-07-11 00:00:00,Andhra Pradesh,India,2021-04-02 15:13:53,27235.0,309.0,14393.0
61996,2020-07-11 00:00:00,Arunachal Pradesh,India,2021-04-02 15:13:53,341.0,2.0,125.0
61997,2020-07-11 00:00:00,Assam,India,2021-04-02 15:13:53,15536.0,35.0,9150.0
62019,2020-07-11 00:00:00,Bihar,India,2021-04-02 15:13:53,15373.0,131.0,10685.0
62052,2020-07-11 00:00:00,Chandigarh,India,2021-04-02 15:13:53,555.0,7.0,413.0
62059,2020-07-11 00:00:00,Chhattisgarh,India,2021-04-02 15:13:53,3897.0,17.0,3070.0
62078,2020-07-11 00:00:00,Dadra and Nagar Haveli and Daman and Diu,India,2021-04-02 15:13:53,471.0,0.0,226.0
